Config_ID,Score,CAGR%,Sharpe,Sortino,MaxDD%,Calmar,Volatility%,WinRate%,BestRebalance,Regime_Diversity,N_Regimes_Used,Regime_Changes,Avg_Duration,Degradation%,Test_LogL,Test_BIC,n_stocks,n_indices,vol_window,Features,Regimes,Decision
16,1068.618469047627,12.28810623855605,0.7339743140873562,1.0242083440998018,-23.718719229403103,0.5180762974470814,14.546042770993889,54.17624521072797,monthly,0.7304985726369976,3,479,2.720833333333333,-6.691860444605478,-10500.94468370391,24704.04711128339,7,0,30,Ret+Vol+MB,Sideways|Bull|Bear,○ ACCEPTABLE
10,1073.3789070985933,12.331300217393458,0.7367772471062901,1.0283114195926275,-23.73279478134941,0.5195890467600597,14.542167829731978,54.1698546289212,monthly,0.7300127326116894,3,478,2.730688935281837,-7.077111491062444,-10491.77925398455,24686.50584648995,7,0,20,Ret+Vol+MB,Bear|Sideways|Bull,○ ACCEPTABLE
50,1076.6118534221096,12.414244956521348,0.8640727603684408,1.294837356324846,-22.064719190662718,0.5626287309278231,12.111224408697549,54.17624521072797,weekly,0.8260957455738225,3,130,9.969465648854962,-19.719668342924624,-6634.333322432069,16970.824388739708,10,0,30,Ret+Vol+Mom,Bear|Bull|Sideways,○ ACCEPTABLE
70,1078.5490939967747,12.14752543006341,0.7264628429206175,1.0165241436307655,-22.677273040145053,0.5356695846347542,14.517799645653051,54.55938697318008,quarterly,0.7413194118557372,3,373,3.4919786096256686,-15.010770319512911,907.7182420324151,4663.339567717418,10,3,30,Ret+Vol+MB,Sideways|Bull|Bear,○ ACCEPTABLE
38,1081.9994083801814,12.496097446232103,0.7401392227454144,1.0358366331266344,-22.699647976183854,0.5504974112084394,14.706590587265863,54.92742551566081,quarterly,0.7826624257895981,3,140,9.290780141843971,-18.760797433542468,-6805.179591929366,17314.094910615455,10,0,10,Ret+Vol+Mom,Sideways|Bull|Bear,○ ACCEPTABLE
44,1086.4095450582508,12.155256617567023,0.7299227531811948,1.0238769748669951,-22.47793031286373,0.5407640493756126,14.444551085924285,54.781943381790356,quarterly,0.8180719104023408,3,123,10.548387096774194,-19.084222762195974,-6706.960472037306,17116.86828259546,10,0,20,Ret+Vol+Mom,Sideways|Bull|Bear,○ ACCEPTABLE
36,1168.8248685921142,12.320951720184636,0.7327319477284816,1.0228219174022084,-22.71494058723074,0.5424161983989908,14.626367314089716,55.080213903743314,quarterly,0.7830420079901907,3,164,7.9393939393939394,-23.47444871375316,-4165.397848063608,11280.864269183441,10,0,10,Ret+Vol,Bull|Sideways|Bear,○ ACCEPTABLE
48,1176.6238725850662,11.786949299700055,0.7681093822008676,1.1337817956918528,-22.194281005485305,0.5310804750461129,13.046299096178156,54.32950191570881,regime_change,0.8308162059235967,3,146,8.884353741496598,-24.384645633789454,-3977.5531065154455,10903.917904373642,10,0,30,Ret+Vol,Bull|Bear|Sideways,○ ACCEPTABLE
42,1179.2440852843445,12.19494252483635,0.7262182111844099,1.0158864450933116,-22.515672620405798,0.5416201741085966,14.59731282984471,54.934965570007655,quarterly,0.8074320186001679,3,117,11.084745762711865,-24.11128764831738,-4047.1968250685572,11043.834262796161,10,0,20,Ret+Vol,Bear|Sideways|Bull,○ ACCEPTABLE
41,1410.8524459572031,12.460833966188245,0.7330174285703498,1.0228659561358049,-22.864787811246316,0.5449792086003631,14.831703400981846,54.77463712757831,quarterly,0.7252811522796707,3,379,3.4473684210526314,-29.491206049700253,-3202.085486502041,12368.908160862291,10,0,10,Ret+Vol+RSI+Mom+MB,Sideways|Bull|Bear,○ ACCEPTABLE
47,1420.2806610101793,12.343465711105072,0.7388387797897811,1.0307954924052372,-23.901179410969515,0.5164375154407653,14.509815035855278,54.322876817138486,monthly,0.7322938779784147,3,367,3.5543478260869565,-30.070033504724798,-3198.2972459297225,12360.062007965691,10,0,20,Ret+Vol+RSI+Mom+MB,Bull|Sideways|Bear,○ ACCEPTABLE
53,1444.2018028170496,12.261549714463493,0.7325014744610254,1.0215147303890573,-23.89082203797566,0.5132326420151281,14.542282271764465,54.252873563218394,monthly,0.7248326186144906,3,392,3.323155216284987,-30.35951156912331,-3201.8478189778607,12365.891539429751,10,0,30,Ret+Vol+RSI+Mom+MB,Sideways|Bull|Bear,○ ACCEPTABLE
58,2329.2024884043635,12.067543330298802,0.7243899576432388,1.0142216939499404,-22.68922510954092,0.5318622946371292,14.446684493350661,54.69824293353705,quarterly,0.7850614799369178,3,406,3.2186732186732185,73.00001590111769,862.5101506978601,4756.517220428543,10,3,10,Ret+Vol+MB,Bull|Sideways|Bear,○ ACCEPTABLE
52,4563.548923649063,12.198750587767115,0.7269572346915493,1.0131121798409,-23.76208034721555,0.5133704797524838,14.584339680568878,54.17624521072797,monthly,0.727040971645443,3,480,2.715176715176715,173.41607160409401,2034.0545839207666,43.0078616947103,10,0,30,Ret+Vol+MB,Bull|Sideways|Bear,○ ACCEPTABLE
46,4797.087067394904,12.288917921724373,0.7342737715393213,1.024777041590619,-23.770314750239503,0.5169859150308708,14.539797315082753,54.1698546289212,monthly,0.7307326593496479,3,484,2.6969072164948455,184.2028955081112,2073.3287280364457,-34.663609227067354,10,0,20,Ret+Vol+MB,Sideways|Bull|Bear,○ ACCEPTABLE
40,4929.809882177803,11.875781609214142,0.7146729704667949,0.9985431977477595,-22.786593107412383,0.5211740760557576,14.392269718743536,54.39266615737204,quarterly,0.7866842976281797,3,475,2.7521008403361344,191.5111840348365,2076.675131761815,-40.4809390437822,10,0,10,Ret+Vol+MB,Sideways|Bull|Bear,○ ACCEPTABLE
