Date,Buy & Hold 60/40,Bond Only 100%,Buy Stock and Hold 100%,Regime-Based (regime_change),Regime-Based (weekly),Regime-Based (monthly),Regime-Based (quarterly)
2017-12-27,120280.16765616214,109546.47824446659,127490.0533385406,124566.40530186323,123237.9363680396,131671.6961299336,135257.8321323869
2017-12-28,120377.69858095609,109451.44006038916,127723.86993383357,124794.85993038412,123463.95458622946,131884.2316965715,135505.8948240851
2017-12-29,120061.52623613333,109624.25910696556,127061.85755403848,124148.02905803811,122824.02200012095,131276.22498599257,134803.5470174047
2018-01-02,120181.69807420154,108440.42815201783,128116.89808731481,125178.87502002866,123843.87425291083,132168.65239416566,135911.40110461987
2018-01-03,120872.93309685736,108958.85251430816,128936.694899394,125979.8719549618,124636.32875987899,133009.55935719816,136755.17704558512
2018-01-04,121157.64625200827,108941.60338708943,129456.13392056663,126487.39901253683,125138.44317086259,133540.45879518482,137276.26856366367
2018-01-05,121532.22217906243,108630.47993709354,130366.6982606816,127377.08196170769,126018.63787835176,134469.5568490203,138178.7283668741
2018-01-08,121623.55947968538,108561.36870718242,130583.41255042366,127588.82648093722,126228.12419630283,134690.70950869095,138393.70710846045
2018-01-09,121075.74143551479,107109.60677234331,130753.55380456103,127755.06599426742,126392.59080763352,134856.59305137052,138507.75049842996
2018-01-10,120936.4391244278,106980.01297331031,130608.1261941302,127612.9733824234,126252.01357724488,134707.21215024503,138356.5953582781
2018-01-11,121648.87581872384,107420.75480541837,131526.7775810355,128510.55792330125,127140.02560798128,135648.74254331342,139296.62638019302
2018-01-12,122228.97446905852,107602.20251278402,132414.53111198285,129377.95316903463,127998.17030470421,136557.25118944017,140195.46542284018
2018-01-16,122165.50482111765,108051.55661696187,131947.83773601675,128921.96217444373,127547.04233774061,136082.6647188602,139744.27998840297
2018-01-17,122799.59698966754,107904.66452455177,133190.133431631,130135.76909562934,128747.90431777175,137351.78401900057,140986.39030722593
2018-01-18,122234.04101343427,106902.24030517107,132974.8462677931,129925.41897493634,128539.79752745254,137126.1538626533,140730.87680199338
2018-01-19,122313.24347554345,106340.54972353869,133557.97223277096,130495.17248427552,129103.47476096712,137719.14085116333,141294.61684125138
2018-01-22,122965.61665268429,106444.28212328316,134635.3478665802,131547.8413501914,130144.91718197928,138821.05958213692,142380.88402200915
2018-01-23,123333.40263285459,106902.24030517107,134928.09431933114,131794.32427302405,130427.89979726056,139122.8558917659,142692.87915726058
2018-01-24,123034.20530531058,106323.2514301616,134852.537864957,131624.50685364494,130354.86334247432,139042.41089654845,142594.30710101954
2018-01-25,123466.87109673908,107196.06546178987,134933.80282294785,131703.82653267644,130433.41790778801,139130.31920199338,142710.12134691924
2018-01-26,124189.91952275933,106798.5079054266,136531.5804978488,133263.35742360563,131977.9056405435,140761.44019942515,144299.4892000534
2018-01-29,123343.17436995558,106055.40239386747,135612.45340230878,132366.23192191555,131082.87929557476,139817.74840134536,143347.13781244037
2018-01-30,122235.4728098204,105433.22104875349,134134.43827686267,130923.59676584684,129689.03598811342,138303.4048991271,141838.12967838114
2018-01-31,122548.2081516723,106055.40239386747,134200.02805520679,130987.61648965681,129763.13848941421,138373.90077825013,141928.38208631994
2018-02-01,121817.88228870602,104518.38634046122,134113.05459359923,130902.72495424561,129650.21015491449,138276.35050687706,141780.81928781583
2018-02-02,119787.00519457483,103548.46914610511,131268.71144802112,127972.71647678908,126972.53515167454,135364.537602442,138885.73976543895
2018-02-05,117193.14039380489,104527.02319561018,125889.4214118313,127004.13373354418,121924.10124308258,129874.56262418175,133520.6667059905
2018-02-06,118141.00661952746,103877.55463261572,128085.04881408738,127244.95290482807,123428.13320740875,132113.86378182058,135700.69733109867
2018-02-07,117342.8091047772,102890.3719223214,127444.42011755572,126332.7542161355,122760.54068508236,131453.41612730786,135018.53290242722
2018-02-08,114600.42233461133,102777.85516895294,122660.61286819703,122525.27554343,119186.60440926247,126565.26685158651,130208.87811959129
2018-02-09,115343.67200558023,102128.40299467792,124492.68284702567,123898.40474003494,120420.69167817142,128433.13237251867,132023.7225274599
2018-02-12,116518.23986492181,102578.61750662678,126224.94683375875,125327.40691254046,121769.38845414692,130205.64202438829,133781.38370836148
2018-02-13,116907.35911056856,103037.63276091906,126554.76375206948,125645.31857617562,122098.0400695139,130545.36641708967,134130.65685789494
2018-02-14,117355.27129658105,101894.5441625184,128250.9086905122,126850.0456747467,122817.72688035926,132271.39287531705,135789.63301245045
2018-02-15,118380.02511450404,102240.91974804638,129798.78336936537,128120.07336392628,123859.38485061636,133854.8930487249,137358.01146053703
2018-02-16,118652.98447319608,102795.10429617169,129847.25923950897,128226.56069505216,124042.50397011492,133907.75202278097,137428.41006100609
2018-02-20,118026.4942082772,102344.88978422285,129088.77082806137,127454.46591446987,123437.00368384896,133130.1197230938,136648.8888407241
2018-02-21,117070.4892114073,101089.21887757594,128379.23399539212,126348.98653722924,122698.35711346561,132397.65611571228,135886.99169398454
2018-02-22,117275.21331889913,101392.34463248133,128504.21773717934,126485.27925098117,122844.93991824899,132527.171131531,136024.40797584376
2018-02-23,118833.73215476201,102292.92115485406,130563.93170169913,128181.34712631207,124437.4695567709,134636.9349069235,138128.6258400975
2018-02-26,119713.06689118157,102327.55871340686,132098.9738500643,129688.3771912665,125484.76461328086,136205.44980897158,139671.90455801372
2018-02-27,118703.03855464305,102180.33065224809,130420.40692580721,128040.44144983582,124211.65037594996,134489.6228691478,137980.0480223316
2018-02-28,118176.45840962135,102829.79102088284,128973.28965631907,126619.73177423768,123241.0249140148,133015.05205583552,136551.88197243286
2018-03-01,117520.4092195348,103531.74445790869,127254.79801469382,124932.59987817847,122077.04959184388,131218.87666983495,134853.18124126492
2018-03-02,117510.53024381399,102690.0607988714,127900.18379757275,125566.20839461466,122419.66732263626,131593.6999304338,135468.4937950745
2018-03-05,118181.6085464799,102412.41130834752,129311.18201877053,126951.45813724025,123380.26255014364,132683.22131916776,136874.9414421611
2018-03-06,118415.99172658185,102507.88379349033,129652.41594431471,127286.46508511146,123705.84561780552,132974.81527983662,137221.44407368274
2018-03-07,118330.674912279,102395.08023753154,129589.68041777893,127224.87438238654,123645.98748632481,132904.74369241792,137154.00925176468
2018-03-08,118917.75265561859,102985.07413765017,130168.04929640953,127792.68894673487,124197.82919855908,133472.97787753897,137758.07832613506
2018-03-09,119890.95955881476,102308.28557933631,132430.21789427922,130013.57655729081,126356.24234721731,135179.70575698433,140003.8783508389
2018-03-12,120057.55446169931,102898.28767381466,132261.50376604602,129847.9411941832,126195.26637350525,135145.66367149045,139857.51637216983
2018-03-13,119814.64555328831,103418.93270759017,131419.84756206867,129021.64388039272,125392.2131355524,134557.12722786277,139032.47977160118
2018-03-14,119795.09056542047,104329.98162169,130667.53176022289,128283.05664815982,124674.40265927913,134108.0883977443,138312.47474069858
2018-03-15,119737.58378814395,104329.98162169,130565.35882760331,128182.74820943306,124576.91593728556,134025.71940132516,138209.8438770526
2018-03-16,119697.36391260885,103956.87603474277,130787.77001831247,128401.1007488327,124789.12613191361,134140.53699124657,138418.6386597697
2018-03-19,118505.5868931064,103627.14319381397,128930.03497850783,126577.26642566019,123016.59700193918,132585.89429070483,136539.66291897226
2018-03-20,118428.4914027769,103210.67305520803,129121.0842072739,126764.82930915721,123198.88366607114,132667.93399916805,136715.25674049137
2018-03-21,118344.48415277855,103323.4684168071,128882.9862342684,126531.07624634642,122971.70617095078,132495.4805115753,136480.50942990332
2018-03-22,116973.06126726502,104347.35366430461,125639.91803424197,123310.18473821823,119877.38285149337,130057.96749232027,133263.00804847523
2018-03-23,115455.76811701308,104269.25322177641,123005.6408601694,121232.61144343215,117363.92806519542,127920.78782053149,130613.86533140793
2018-03-26,117158.98643366115,103870.12234834617,126346.13650911777,123808.28746676537,120533.12759529616,130544.82101066677,133953.70026180218
2018-03-27,116422.79134237193,104980.77767095974,124163.34163734967,122225.6811587051,118723.43823225718,128977.06761454951,131804.62274962515
2018-03-28,116342.04164227488,105258.41077276418,123801.19973717678,121974.14845833824,118428.61457150796,128733.10239155531,131451.73167299028
2018-03-29,117528.46081128655,105770.34520215321,125505.90743104459,123373.12310381913,119921.96638933608,130195.8687342491,133184.1304086177
2018-04-02,116043.0661480067,105979.02276688129,122702.42881745446,121196.58800972642,117510.09563063258,127936.69413995862,130366.75599217389
2018-04-03,116551.93087190363,105161.67635622389,124250.30349630764,122315.33792645649,118605.36710624727,129416.50064839529,131787.16163574802
2018-04-04,117264.43297257839,104944.27999274962,125687.44248711613,123418.03975897805,119682.32156135447,130811.23951798436,133145.49931617832
2018-04-05,117402.99166667068,104161.68586168118,126550.01826837184,124002.82329600443,120256.40681199002,131623.31861366512,133913.14913040338
2018-04-06,116346.648496821,105300.7838068963,123776.01038483552,121959.37798405038,118257.41325082583,128958.78804973845,131343.79493207607
2018-04-09,116656.18733461083,105474.69270331599,124188.99509567603,122304.19069301998,118592.66654311835,129368.66794507827,131751.39971215924
2018-04-10,117740.560880968,105283.37898684281,126266.29867703108,123912.61003108727,120158.11102896473,131389.4059804616,133723.77833400542
2018-04-11,117513.64105970765,105657.27942668326,125568.63135493074,123409.01047547853,119667.16863106344,130722.63005424695,133083.96641394007
2018-04-12,117753.69448781363,104883.404094361,126604.66674811726,124131.01886611168,120371.63517209937,131704.3939167157,134018.11796791438
2018-04-13,117655.95805128093,105126.93227099469,126239.20649015091,123872.85043085019,120119.82355141963,131356.9464775333,133686.44573943387
2018-04-16,118247.52531804705,105161.67635622389,127262.88506148418,124643.52796941034,120900.48794250622,132357.70580545592,134667.8416731282
2018-04-17,119138.3917426689,105448.61005631492,128619.69890892164,125972.41552889516,122002.12863115603,133693.39425420915,135986.20653368515
2018-04-18,118824.68308251502,104605.1973873759,128726.6289278885,126077.14468699515,122005.9787246294,133765.3948566062,136026.85336095767
2018-04-19,118032.02930045611,103753.00855917262,127989.52419970435,125355.21123593894,121340.7897118506,133013.02113752472,135259.77928642603
2018-04-20,117085.5548757356,103005.16670769309,126896.93749223348,124285.11242617319,120404.17271449558,131917.59581783964,134160.40882135442
2018-04-23,117101.1628250129,103031.31490957196,126904.07312175438,124292.10118835108,120382.51000208798,131925.56675144218,134169.14184749237
2018-04-24,115937.28374716389,102561.7699030345,125206.02534877275,122629.00306683061,118771.72440642893,130249.71495325776,132511.14587865293
2018-04-25,115762.2112515177,101874.82033866305,125436.0362749879,122854.2798496186,118989.91513856658,130447.89016958605,132680.91249054245
2018-04-26,116814.97961622005,102587.8935218342,126744.8615635661,124136.16656297696,120231.48027920698,131753.09529516386,133984.5143991899
2018-04-27,117245.17866877315,103379.11631369189,126886.0077962844,124125.27839878242,120365.37304839859,131921.28868828437,134177.2703044778
2018-04-30,116741.40865875955,103561.7194257786,125847.12975393912,123818.02943266576,119350.037673473,130914.03843324794,133197.2150533134
2018-05-01,116756.6436675959,103188.80230910501,126167.91981083968,123988.88158583558,119565.65509270865,131198.06291940223,133476.72255452932
2018-05-02,116194.69379889473,103075.45792540445,125258.77099397927,123095.43462113479,118819.71221177143,130366.80712753908,132599.10102456086
2018-05-03,116240.55897160733,103537.32481688065,124976.47852854269,122818.01761115265,118645.3794074929,130154.66286403025,132362.90229249213
2018-05-04,117211.25212029199,103694.18125071496,126577.5745612371,124391.46121474801,119954.12737973289,131614.62865218532,133905.35317551522
2018-05-07,117384.21869657643,103528.63879557334,127015.27291578414,124821.60010848274,120264.07005436243,131994.47315373385,134311.79660337255
2018-05-08,117322.7118728011,103432.73200936517,126981.53241066742,124788.44233351242,120231.33101554272,131955.14407013767,134272.5285102392
2018-05-09,117740.42500799245,102814.03326713383,128210.99557579367,125996.67151747244,121344.66258921879,133007.88739725313,135402.97271295745
2018-05-10,118783.62737512156,103641.89304131694,129412.41513677029,127177.34143661015,122460.33283657793,134169.07368252135,136612.25531430566
2018-05-11,119023.91575067167,103903.35867138617,129633.39920157527,127394.5088995004,122667.65859287886,134392.7542434102,136842.6609127394
2018-05-14,118844.99066301438,103354.3365698869,129747.92895604811,127507.0606177714,122755.85006164399,134445.3840820323,136912.07651444292
